molecule_chembl_id,smiles,mechanism_of_action,target_chembl_id,target_name,action_type,max_phase,pref_name,text_rich
CHEMBL1489,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,DNA (cytosine-5)-methyltransferase 3A inhibitor,CHEMBL1992,DNA (cytosine-5)-methyltransferase 3A,INHIBITOR,4,AZACITIDINE,DNA (cytosine-5)-methyltransferase 3A inhibitor Target: DNA (cytosine-5)-methyltransferase 3A. Action: INHIBITOR. Drug: AZACITIDINE.
CHEMBL1201129,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,DNA (cytosine-5)-methyltransferase 3A inhibitor,CHEMBL1992,DNA (cytosine-5)-methyltransferase 3A,INHIBITOR,4,DECITABINE,DNA (cytosine-5)-methyltransferase 3A inhibitor Target: DNA (cytosine-5)-methyltransferase 3A. Action: INHIBITOR. Drug: DECITABINE.
CHEMBL1489,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,DNA (cytosine-5)-methyltransferase 1 inhibitor,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,INHIBITOR,4,AZACITIDINE,DNA (cytosine-5)-methyltransferase 1 inhibitor Target: DNA (cytosine-5)-methyltransferase 1. Action: INHIBITOR. Drug: AZACITIDINE.
CHEMBL1201129,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,DNA (cytosine-5)-methyltransferase 1 inhibitor,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,INHIBITOR,4,DECITABINE,DNA (cytosine-5)-methyltransferase 1 inhibitor Target: DNA (cytosine-5)-methyltransferase 1. Action: INHIBITOR. Drug: DECITABINE.
CHEMBL1095097,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,Mineralocorticoid receptor antagonist,CHEMBL1994,Mineralocorticoid receptor,ANTAGONIST,4,EPLERENONE,Mineralocorticoid receptor antagonist Target: Mineralocorticoid receptor. Action: ANTAGONIST. Drug: EPLERENONE.
CHEMBL1200542,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,Mineralocorticoid receptor agonist,CHEMBL1994,Mineralocorticoid receptor,AGONIST,4,DESOXYCORTICOSTERONE ACETATE,Mineralocorticoid receptor agonist Target: Mineralocorticoid receptor. Action: AGONIST. Drug: DESOXYCORTICOSTERONE ACETATE.
CHEMBL1201010,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Mineralocorticoid receptor agonist,CHEMBL1994,Mineralocorticoid receptor,AGONIST,4,FLUDROCORTISONE ACETATE,Mineralocorticoid receptor agonist Target: Mineralocorticoid receptor. Action: AGONIST. Drug: FLUDROCORTISONE ACETATE.
CHEMBL1393,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,Mineralocorticoid receptor antagonist,CHEMBL1994,Mineralocorticoid receptor,ANTAGONIST,4,SPIRONOLACTONE,Mineralocorticoid receptor antagonist Target: Mineralocorticoid receptor. Action: ANTAGONIST. Drug: SPIRONOLACTONE.
CHEMBL1200592,CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,Mineralocorticoid receptor agonist,CHEMBL1994,Mineralocorticoid receptor,AGONIST,4,DESOXYCORTICOSTERONE PIVALATE,Mineralocorticoid receptor agonist Target: Mineralocorticoid receptor. Action: AGONIST. Drug: DESOXYCORTICOSTERONE PIVALATE.
CHEMBL1509,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,Mineralocorticoid receptor antagonist,CHEMBL1994,Mineralocorticoid receptor,ANTAGONIST,4,DROSPIRENONE,Mineralocorticoid receptor antagonist Target: Mineralocorticoid receptor. Action: ANTAGONIST. Drug: DROSPIRENONE.
CHEMBL1428,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,Mineralocorticoid receptor antagonist,CHEMBL1994,Mineralocorticoid receptor,ANTAGONIST,4,NIMODIPINE,Mineralocorticoid receptor antagonist Target: Mineralocorticoid receptor. Action: ANTAGONIST. Drug: NIMODIPINE.
CHEMBL1480,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,Mineralocorticoid receptor antagonist,CHEMBL1994,Mineralocorticoid receptor,ANTAGONIST,4,FELODIPINE,Mineralocorticoid receptor antagonist Target: Mineralocorticoid receptor. Action: ANTAGONIST. Drug: FELODIPINE.
CHEMBL1237119,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,Prostanoid IP receptor agonist,CHEMBL1995,Prostacyclin receptor,AGONIST,4,TREPROSTINIL,Prostanoid IP receptor agonist Target: Prostacyclin receptor. Action: AGONIST. Drug: TREPROSTINIL.
CHEMBL494,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,Prostanoid IP receptor agonist,CHEMBL1995,Prostacyclin receptor,AGONIST,4,ILOPROST,Prostanoid IP receptor agonist Target: Prostacyclin receptor. Action: AGONIST. Drug: ILOPROST.
CHEMBL962,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)[O-])O[C@H]2C[C@H]1O.[Na+],Prostanoid IP receptor agonist,CHEMBL1995,Prostacyclin receptor,AGONIST,4,EPOPROSTENOL SODIUM,Prostanoid IP receptor agonist Target: Prostacyclin receptor. Action: AGONIST. Drug: EPOPROSTENOL SODIUM.
CHEMBL3989695,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1.O,Adenosine A2a receptor agonist,CHEMBL251,Adenosine receptor A2a,AGONIST,4,REGADENOSON,Adenosine A2a receptor agonist Target: Adenosine receptor A2a. Action: AGONIST. Drug: REGADENOSON.
CHEMBL932,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,Equilibrative nucleoside transporter 1 inhibitor,CHEMBL1997,Equilibrative nucleoside transporter 1,INHIBITOR,4,DIPYRIDAMOLE,Equilibrative nucleoside transporter 1 inhibitor Target: Equilibrative nucleoside transporter 1. Action: INHIBITOR. Drug: DIPYRIDAMOLE.
CHEMBL1286,CC[C@@H](C(N)=O)N1CCCC1=O,Synaptic vesicle glycoprotein 2A modulator,CHEMBL1998,Synaptic vesicle glycoprotein 2A,MODULATOR,4,LEVETIRACETAM,Synaptic vesicle glycoprotein 2A modulator Target: Synaptic vesicle glycoprotein 2A. Action: MODULATOR. Drug: LEVETIRACETAM.
CHEMBL1265,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,Retinoic acid receptor agonist,CHEMBL2363069,Retinoic acid receptor,AGONIST,4,ADAPALENE,Retinoic acid receptor agonist Target: Retinoic acid receptor. Action: AGONIST. Drug: ADAPALENE.
CHEMBL614,NC(=O)c1cnccn1,Fatty acid synthase inhibitor,CHEMBL2011,Fatty acid synthase,INHIBITOR,4,PYRAZINAMIDE,Fatty acid synthase inhibitor Target: Fatty acid synthase. Action: INHIBITOR. Drug: PYRAZINAMIDE.
CHEMBL712,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,Vitamin K-dependent gamma-carboxylase inhibitor,CHEMBL2012,Vitamin K-dependent gamma-carboxylase,INHIBITOR,4,ANISINDIONE,Vitamin K-dependent gamma-carboxylase inhibitor Target: Vitamin K-dependent gamma-carboxylase. Action: INHIBITOR. Drug: ANISINDIONE.
CHEMBL1539,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,Dihydropteroate synthetase inhibitor,CHEMBL2013,Dihydropteroate synthetase,INHIBITOR,4,SULFADOXINE,Dihydropteroate synthetase inhibitor Target: Dihydropteroate synthetase. Action: INHIBITOR. Drug: SULFADOXINE.
CHEMBL1201056,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,Dihydropteroate synthetase inhibitor,CHEMBL2013,Dihydropteroate synthetase,INHIBITOR,4,SULFACYTINE,Dihydropteroate synthetase inhibitor Target: Dihydropteroate synthetase. Action: INHIBITOR. Drug: SULFACYTINE.
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,Tyrosine-protein kinase SRC inhibitor,CHEMBL267,Proto-oncogene tyrosine-protein kinase Src,INHIBITOR,4,BOSUTINIB,Tyrosine-protein kinase SRC inhibitor Target: Proto-oncogene tyrosine-protein kinase Src. Action: INHIBITOR. Drug: BOSUTINIB.
CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,Tyrosine-protein kinase SRC inhibitor,CHEMBL267,Proto-oncogene tyrosine-protein kinase Src,INHIBITOR,4,VANDETANIB,Tyrosine-protein kinase SRC inhibitor Target: Proto-oncogene tyrosine-protein kinase Src. Action: INHIBITOR. Drug: VANDETANIB.
CHEMBL1373,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,Dopamine transporter inhibitor,CHEMBL238,Sodium-dependent dopamine transporter,INHIBITOR,4,MODAFINIL,Dopamine transporter inhibitor Target: Sodium-dependent dopamine transporter. Action: INHIBITOR. Drug: MODAFINIL.
CHEMBL1201192,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,Dopamine transporter inhibitor,CHEMBL238,Sodium-dependent dopamine transporter,INHIBITOR,4,ARMODAFINIL,Dopamine transporter inhibitor Target: Sodium-dependent dopamine transporter. Action: INHIBITOR. Drug: ARMODAFINIL.
CHEMBL1200377,CC(N)Cc1ccccc1.NC(CC(=O)O)C(=O)O,Dopamine transporter releasing agent,CHEMBL238,Sodium-dependent dopamine transporter,RELEASING AGENT,4,AMPHETAMINE ASPARTATE,Dopamine transporter releasing agent Target: Sodium-dependent dopamine transporter. Action: RELEASING AGENT. Drug: AMPHETAMINE ASPARTATE.
CHEMBL405,CC(N)Cc1ccccc1,Dopamine transporter releasing agent,CHEMBL238,Sodium-dependent dopamine transporter,RELEASING AGENT,4,AMPHETAMINE,Dopamine transporter releasing agent Target: Sodium-dependent dopamine transporter. Action: RELEASING AGENT. Drug: AMPHETAMINE.
CHEMBL501,CC(N)Cc1ccccc1.O=S(=O)(O)O,Dopamine transporter releasing agent,CHEMBL238,Sodium-dependent dopamine transporter,RELEASING AGENT,4,AMPHETAMINE SULFATE,Dopamine transporter releasing agent Target: Sodium-dependent dopamine transporter. Action: RELEASING AGENT. Drug: AMPHETAMINE SULFATE.
CHEMBL1201735,Br.CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,Dopamine transporter inhibitor,CHEMBL238,Sodium-dependent dopamine transporter,INHIBITOR,4,BUPROPION HYDROBROMIDE,Dopamine transporter inhibitor Target: Sodium-dependent dopamine transporter. Action: INHIBITOR. Drug: BUPROPION HYDROBROMIDE.
CHEMBL1698,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,Dopamine transporter inhibitor,CHEMBL238,Sodium-dependent dopamine transporter,INHIBITOR,4,BUPROPION HYDROCHLORIDE,Dopamine transporter inhibitor Target: Sodium-dependent dopamine transporter. Action: INHIBITOR. Drug: BUPROPION HYDROCHLORIDE.
CHEMBL904,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1.Cl,Dopamine transporter inhibitor,CHEMBL238,Sodium-dependent dopamine transporter,INHIBITOR,4,DEXMETHYLPHENIDATE HYDROCHLORIDE,Dopamine transporter inhibitor Target: Sodium-dependent dopamine transporter. Action: INHIBITOR. Drug: DEXMETHYLPHENIDATE HYDROCHLORIDE.
CHEMBL1200387,CC(N)Cc1ccccc1.O=C(O)CCCCC(=O)O,Dopamine transporter releasing agent,CHEMBL238,Sodium-dependent dopamine transporter,RELEASING AGENT,4,AMPHETAMINE ADIPATE,Dopamine transporter releasing agent Target: Sodium-dependent dopamine transporter. Action: RELEASING AGENT. Drug: AMPHETAMINE ADIPATE.
CHEMBL612,C[C@H](N)Cc1ccccc1,Dopamine transporter releasing agent,CHEMBL238,Sodium-dependent dopamine transporter,RELEASING AGENT,4,DEXTROAMPHETAMINE,Dopamine transporter releasing agent Target: Sodium-dependent dopamine transporter. Action: RELEASING AGENT. Drug: DEXTROAMPHETAMINE.
CHEMBL1200782,C[C@H](N)Cc1ccccc1.O=C(O)CCCCC(=O)O,Dopamine transporter releasing agent,CHEMBL238,Sodium-dependent dopamine transporter,RELEASING AGENT,4,DEXTROAMPHETAMINE ADIPATE,Dopamine transporter releasing agent Target: Sodium-dependent dopamine transporter. Action: RELEASING AGENT. Drug: DEXTROAMPHETAMINE ADIPATE.
CHEMBL3544971,C[C@H](N)Cc1ccccc1.C[C@H](N)Cc1ccccc1.O=S(=O)(O)O,Dopamine transporter releasing agent,CHEMBL238,Sodium-dependent dopamine transporter,RELEASING AGENT,4,DEXTROAMPHETAMINE SULFATE,Dopamine transporter releasing agent Target: Sodium-dependent dopamine transporter. Action: RELEASING AGENT. Drug: DEXTROAMPHETAMINE SULFATE.
CHEMBL3989844,C[C@H](N)Cc1ccccc1.O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O,Dopamine transporter releasing agent,CHEMBL238,Sodium-dependent dopamine transporter,RELEASING AGENT,4,DEXTROAMPHETAMINE SACCHARATE,Dopamine transporter releasing agent Target: Sodium-dependent dopamine transporter. Action: RELEASING AGENT. Drug: DEXTROAMPHETAMINE SACCHARATE.
CHEMBL1693,CCN(CC)C(C)C(=O)c1ccccc1.Cl,Dopamine transporter inhibitor,CHEMBL238,Sodium-dependent dopamine transporter,INHIBITOR,4,DIETHYLPROPION HYDROCHLORIDE,Dopamine transporter inhibitor Target: Sodium-dependent dopamine transporter. Action: INHIBITOR. Drug: DIETHYLPROPION HYDROCHLORIDE.
CHEMBL1201178,CS(=O)(=O)O.CS(=O)(=O)O.C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,Dopamine transporter releasing agent,CHEMBL238,Sodium-dependent dopamine transporter,RELEASING AGENT,4,LISDEXAMFETAMINE DIMESYLATE,Dopamine transporter releasing agent Target: Sodium-dependent dopamine transporter. Action: RELEASING AGENT. Drug: LISDEXAMFETAMINE DIMESYLATE.
CHEMBL1722,COC(=O)C(c1ccccc1)C1CCCCN1.Cl,Dopamine transporter inhibitor,CHEMBL238,Sodium-dependent dopamine transporter,INHIBITOR,4,METHYLPHENIDATE HYDROCHLORIDE,Dopamine transporter inhibitor Target: Sodium-dependent dopamine transporter. Action: INHIBITOR. Drug: METHYLPHENIDATE HYDROCHLORIDE.
CHEMBL796,COC(=O)C(c1ccccc1)C1CCCCN1,Dopamine transporter inhibitor,CHEMBL238,Sodium-dependent dopamine transporter,INHIBITOR,4,METHYLPHENIDATE,Dopamine transporter inhibitor Target: Sodium-dependent dopamine transporter. Action: INHIBITOR. Drug: METHYLPHENIDATE.
CHEMBL2062163,C[C@H]1[C@H](c2ccccc2)OCCN1C.O=C(O)C(O)C(O)C(=O)O,Dopamine transporter inhibitor,CHEMBL238,Sodium-dependent dopamine transporter,INHIBITOR,4,PHENDIMETRAZINE TARTRATE,Dopamine transporter inhibitor Target: Sodium-dependent dopamine transporter. Action: INHIBITOR. Drug: PHENDIMETRAZINE TARTRATE.
CHEMBL1200483,CC1NCCOC1c1ccccc1.Cl,Dopamine transporter inhibitor,CHEMBL238,Sodium-dependent dopamine transporter,INHIBITOR,4,PHENMETRAZINE HYDROCHLORIDE,Dopamine transporter inhibitor Target: Sodium-dependent dopamine transporter. Action: INHIBITOR. Drug: PHENMETRAZINE HYDROCHLORIDE.
CHEMBL1237055,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5.Cl,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,HYDROMORPHONE HYDROCHLORIDE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: HYDROMORPHONE HYDROCHLORIDE.
CHEMBL3989826,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.O=C(O)c1ccc(C(=O)O)cc1,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,OXYCODONE TEREPHTHALATE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: OXYCODONE TEREPHTHALATE.
CHEMBL1707,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,LOPERAMIDE HYDROCHLORIDE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: LOPERAMIDE HYDROCHLORIDE.
CHEMBL1237065,COc1cccc(C2(O)CCCCC2CN(C)C)c1.Cl,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,TRAMADOL HYDROCHLORIDE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: TRAMADOL HYDROCHLORIDE.
CHEMBL1200531,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1.Cl,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,ALFENTANIL HYDROCHLORIDE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: ALFENTANIL HYDROCHLORIDE.
CHEMBL1200599,Cl.N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,DIFENOXIN HYDROCHLORIDE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: DIFENOXIN HYDROCHLORIDE.
CHEMBL1200665,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,DIPHENOXYLATE HYDROCHLORIDE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: DIPHENOXYLATE HYDROCHLORIDE.
CHEMBL1201159,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.Cl,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,FENTANYL HYDROCHLORIDE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: FENTANYL HYDROCHLORIDE.
CHEMBL688,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,FENTANYL CITRATE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: FENTANYL CITRATE.
CHEMBL1200890,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.Cl,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,OXYCODONE HYDROCHLORIDE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: OXYCODONE HYDROCHLORIDE.
CHEMBL2103744,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.O.O.O.O.O.O=S(=O)(O)O,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,MORPHINE SULFATE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: MORPHINE SULFATE.
CHEMBL3989716,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C.O.O=S(=O)(O)c1ccc2ccccc2c1,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,PROPOXYPHENE NAPSYLATE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: PROPOXYPHENE NAPSYLATE.
CHEMBL270190,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,Mu opioid receptor antagonist,CHEMBL233,Mu-type opioid receptor,ANTAGONIST,4,ALVIMOPAN,Mu opioid receptor antagonist Target: Mu-type opioid receptor. Action: ANTAGONIST. Drug: ALVIMOPAN.
CHEMBL1701,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,MEPERIDINE HYDROCHLORIDE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: MEPERIDINE HYDROCHLORIDE.
CHEMBL1200825,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,METHADONE HYDROCHLORIDE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: METHADONE HYDROCHLORIDE.
CHEMBL1237104,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C.Cl,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,PROPOXYPHENE HYDROCHLORIDE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: PROPOXYPHENE HYDROCHLORIDE.
CHEMBL3989768,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O.O.O=C(O)C(O)C(O)C(=O)O,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,LEVORPHANOL TARTRATE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: LEVORPHANOL TARTRATE.
CHEMBL2062266,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=C(O)C(O)C(O)C(=O)O,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,DIHYDROCODEINE BITARTRATE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: DIHYDROCODEINE BITARTRATE.
CHEMBL1201120,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1.Cl,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,REMIFENTANIL HYDROCHLORIDE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: REMIFENTANIL HYDROCHLORIDE.
CHEMBL1201770,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.[Br-],Mu opioid receptor antagonist,CHEMBL233,Mu-type opioid receptor,ANTAGONIST,4,METHYLNALTREXONE BROMIDE,Mu opioid receptor antagonist Target: Mu-type opioid receptor. Action: ANTAGONIST. Drug: METHYLNALTREXONE BROMIDE.
CHEMBL1201163,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,SUFENTANIL CITRATE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: SUFENTANIL CITRATE.
CHEMBL596,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,FENTANYL,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: FENTANYL.
CHEMBL1200817,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1.Cl,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,LEVOMETHADYL ACETATE HYDROCHLORIDE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: LEVOMETHADYL ACETATE HYDROCHLORIDE.
CHEMBL2368861,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5.Cl,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,BUPRENORPHINE HYDROCHLORIDE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: BUPRENORPHINE HYDROCHLORIDE.
CHEMBL1201047,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1.Cl,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,ANILERIDINE HYDROCHLORIDE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: ANILERIDINE HYDROCHLORIDE.
CHEMBL1685,C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,Mu opioid receptor partial agonist,CHEMBL233,Mu-type opioid receptor,PARTIAL AGONIST,4,DEZOCINE,Mu opioid receptor partial agonist Target: Mu-type opioid receptor. Action: PARTIAL AGONIST. Drug: DEZOCINE.
CHEMBL1200543,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1.O=P(O)(O)O,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,ANILERIDINE PHOSPHATE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: ANILERIDINE PHOSPHATE.
CHEMBL1201777,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C.Cl,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,TAPENTADOL HYDROCHLORIDE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: TAPENTADOL HYDROCHLORIDE.
CHEMBL299400,O=C(O)C(O)C(O)C(=O)O.Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,Mu opioid receptor partial agonist,CHEMBL233,Mu-type opioid receptor,PARTIAL AGONIST,4,BUTORPHANOL TARTRATE,Mu opioid receptor partial agonist Target: Mu-type opioid receptor. Action: PARTIAL AGONIST. Drug: BUTORPHANOL TARTRATE.
CHEMBL511142,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,Mu opioid receptor agonist,CHEMBL233,Mu-type opioid receptor,AGONIST,4,BUPRENORPHINE,Mu opioid receptor agonist Target: Mu-type opioid receptor. Action: AGONIST. Drug: BUPRENORPHINE.
